code|1,code|1|type,description,hospital_name,hospital_city,hospital_state,med_min,med_max
180,MS-DRG,RESPIRATORY NEOPLASMS WITH MCC,The Mount Sinai Hospital,New York,NY,10758.16,64737.22
180,MS-DRG,RESPIRATORY NEOPLASMS WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,50682.76
180,MS-DRG,Respiratory Neoplasms With McC,Mayo Clinic,Phoenix,AZ,11804.44,47714.42
180,MS-DRG,Respiratory Neoplasms With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,6036.88,42453.26
180,MS-DRG,Respiratory Neoplasms With Mcc,The Johns Hopkins Hospital,Baltimore,MD,9916.55,87777.6
181,APR-DRG,LOWER EXTREMITY VASCULAR PROCEDURES,Mayo Clinic,Phoenix,AZ,4685.29,132799.22
181,MS-DRG,RESPIRATORY NEOPLASMS W CC,The Cleveland Clinic Foundation,Cleveland,OH,10345.46,30443.32
181,MS-DRG,RESPIRATORY NEOPLASMS WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,10345.46,30443.32
181,MS-DRG,RESPIRATORY NEOPLASMS WITH CC,The Mount Sinai Hospital,New York,NY,6814.99,41009.18
181,MS-DRG,RESPIRATORY NEOPLASMS WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,32679.8
181,MS-DRG,Respiratory Neoplasms With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,4331.87,6738.17
181,MS-DRG,Respiratory Neoplasms With Cc,Mayo Clinic,Phoenix,AZ,7477.78,50421.71
181,MS-DRG,Respiratory Neoplasms With Cc,The Johns Hopkins Hospital,Baltimore,MD,4558.92,37442.17
184,EAPG,LEVEL II PROSTATE PROCEDURES,The Mount Sinai Hospital,New York,NY,2901.9,7021.72
184,MS-DRG,MAJOR CHEST TRAUMA W CC,The Cleveland Clinic Foundation,Cleveland,OH,9982.47,29286.23
184,MS-DRG,MAJOR CHEST TRAUMA WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,9982.47,29286.23
184,MS-DRG,MAJOR CHEST TRAUMA WITH CC,The Mount Sinai Hospital,New York,NY,6510.48,39176.78
184,MS-DRG,MAJOR CHEST TRAUMA WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,31488.12
184,MS-DRG,Major Chest Trauma With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,6329.44,7375.76
184,MS-DRG,Major Chest Trauma With Cc,Mayo Clinic,Phoenix,AZ,7143.65,26457.72
184,MS-DRG,Major Chest Trauma With Cc,The Johns Hopkins Hospital,Baltimore,MD,5614.09,19903.04
186,MS-DRG,PLEURAL EFFUSION W MCC,The Cleveland Clinic Foundation,Cleveland,OH,14385.62,43322.02
186,MS-DRG,PLEURAL EFFUSION WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,14385.62,43322.02
186,MS-DRG,PLEURAL EFFUSION WITH MCC,The Mount Sinai Hospital,New York,NY,9606.34,57806.14
186,MS-DRG,PLEURAL EFFUSION WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,45944.07
186,MS-DRG,Pleural Effusion With McC,Mayo Clinic,Phoenix,AZ,10540.6,47473.26
186,MS-DRG,Pleural Effusion With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,6414.36,17884.88
186,MS-DRG,Pleural Effusion With Mcc,The Johns Hopkins Hospital,Baltimore,MD,13966.2,45349.3
187,EAPG,LEVEL II PENILE PROCEDURES,The Mount Sinai Hospital,New York,NY,1067.55,2583.15
187,MS-DRG,PLEURAL EFFUSION W CC,The Cleveland Clinic Foundation,Cleveland,OH,9431.11,27528.68
187,MS-DRG,PLEURAL EFFUSION WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,9431.11,27528.68
187,MS-DRG,PLEURAL EFFUSION WITH CC,The Mount Sinai Hospital,New York,NY,6166.35,37106.02
187,MS-DRG,PLEURAL EFFUSION WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,29677.9
187,MS-DRG,Pleural Effusion With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,4044.18,28373.66
187,MS-DRG,Pleural Effusion With Cc,Mayo Clinic,Phoenix,AZ,6766.06,31241.89
187,MS-DRG,Pleural Effusion With Cc,The Johns Hopkins Hospital,Baltimore,MD,8364.35,18039.9
189,EAPG,LEVEL II PERINEAL AND VAGINAL GYNECOLOGICAL PROCEDURES,The Mount Sinai Hospital,New York,NY,1573.44,3807.25
189,MS-DRG,PULMONARY EDEMA & RESPIRATORY FAILURE,The Cleveland Clinic Foundation,Cleveland,OH,11438.72,41000.0
189,MS-DRG,PULMONARY EDEMA AND RESPIRATORY FAILURE,The Cleveland Clinic Foundation,Cleveland,OH,11438.72,41000.0
189,MS-DRG,PULMONARY EDEMA AND RESPIRATORY FAILURE,The Mount Sinai Hospital,New York,NY,7625.16,45884.39
189,MS-DRG,PULMONARY EDEMA AND RESPIRATORY FAILURE,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,40341.74
189,MS-DRG,Pulmonary Edema And Respiratory Failure,Johns Hopkins Howard County Medical Center,Columbia,MD,2331.57,34720.63
189,MS-DRG,Pulmonary Edema And Respiratory Failure,Mayo Clinic,Phoenix,AZ,8366.74,50161.22
189,MS-DRG,Pulmonary Edema And Respiratory Failure,The Johns Hopkins Hospital,Baltimore,MD,3899.42,100857.92
190,APR-DRG,ACUTE MYOCARDIAL INFARCTION,Mayo Clinic,Phoenix,AZ,3082.02,44045.695
190,EAPG,ANESTH FACE/SKULL BONE SURG,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
190,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,The Cleveland Clinic Foundation,Cleveland,OH,10454.7,30791.54
190,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,10454.7,30791.54
190,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,The Mount Sinai Hospital,New York,NY,6820.56,41042.7
190,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,39023.28
190,MS-DRG,Chronic Obstructive Pulmonary Disease With McC,Mayo Clinic,Phoenix,AZ,7483.89,37874.42
190,MS-DRG,Chronic Obstructive Pulmonary Disease With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,4727.82,21145.21
190,MS-DRG,Chronic Obstructive Pulmonary Disease With Mcc,The Johns Hopkins Hospital,Baltimore,MD,3720.68,28450.6
191,EAPG,LEVEL I FETAL PROCEDURES,The Mount Sinai Hospital,New York,NY,256.03,619.53
191,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,The Cleveland Clinic Foundation,Cleveland,OH,8184.75,46700.0
191,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,8184.75,46700.0
191,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,The Mount Sinai Hospital,New York,NY,5254.68,31620.01
191,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,25585.94
191,MS-DRG,Chronic Obstructive Pulmonary Disease With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,2688.05,9798.61
191,MS-DRG,Chronic Obstructive Pulmonary Disease With Cc,Mayo Clinic,Phoenix,AZ,5765.72,29705.77
191,MS-DRG,Chronic Obstructive Pulmonary Disease With Cc,The Johns Hopkins Hospital,Baltimore,MD,1734.03,60857.35
191,MS-DRG,Major Pancreas Shunt and Liver,The Cleveland Clinic Foundation,Cleveland,OH,8184.75,46700.0
192,APR-DRG,CARDIAC CATHETERIZATION FOR OTHER NON-CORONARY CONDITIONS,Mayo Clinic,Phoenix,AZ,3875.93,54993.075
192,EAPG,ANESTH FACIAL BONE SURGERY,The Cleveland Clinic Foundation,Cleveland,OH,198.95,230.36
192,EAPG,LEVEL II FETAL PROCEDURES,The Mount Sinai Hospital,New York,NY,767.1,1856.14
192,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6362.08,18400.0
192,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6362.08,18400.0
192,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,3972.26,23903.09
192,MS-DRG,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,19601.91
192,MS-DRG,Chronic Obstructive Pulmonary Disease Without Cc/McC,Mayo Clinic,Phoenix,AZ,4358.58,32044.82
192,MS-DRG,Chronic Obstructive Pulmonary Disease Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3464.78,11130.08
192,MS-DRG,Chronic Obstructive Pulmonary Disease Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,5827.46,13977.12
193,MS-DRG,SIMPLE PNEUMONIA & PLEURISY W MCC,The Cleveland Clinic Foundation,Cleveland,OH,12129.43,36130.02
193,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,12129.43,36130.02
193,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,The Mount Sinai Hospital,New York,NY,8210.67,49407.66
193,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,38536.78
193,MS-DRG,Simple Pneumonia And Pleurisy With McC,Mayo Clinic,Phoenix,AZ,9009.19,37791.88
193,MS-DRG,Simple Pneumonia And Pleurisy With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,1518.52,27784.4
193,MS-DRG,Simple Pneumonia And Pleurisy With Mcc,The Johns Hopkins Hospital,Baltimore,MD,3616.39,295469.36
194,APR-DRG,HEART FAILURE,Mayo Clinic,Phoenix,AZ,1988.84,30936.93
194,EAPG,ABORTION AND MISCARRIAGE TREATMENT AND PROCEDURES,The Mount Sinai Hospital,New York,NY,818.82,1981.3
194,MS-DRG,SIMPLE PNEUMONIA & PLEURISY W CC,The Cleveland Clinic Foundation,Cleveland,OH,7848.43,24000.0
194,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,7848.43,24000.0
194,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITH CC,The Mount Sinai Hospital,New York,NY,5088.81,30621.87
194,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,24481.77
194,MS-DRG,Simple Pneumonia And Pleurisy With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,4102.22,14963.78
194,MS-DRG,Simple Pneumonia And Pleurisy With Cc,Mayo Clinic,Phoenix,AZ,5583.72,27205.72
194,MS-DRG,Simple Pneumonia And Pleurisy With Cc,The Johns Hopkins Hospital,Baltimore,MD,2298.41,33782.67
195,EAPG,VAGINAL DELIVERY PROCEDURES,The Mount Sinai Hospital,New York,NY,2153.67,5211.25
195,MS-DRG,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6151.34,17800.0
195,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6151.34,17800.0
195,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,3872.0,23299.74
195,MS-DRG,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,18910.03
195,MS-DRG,Simple Pneumonia And Pleurisy Without Cc/McC,Mayo Clinic,Phoenix,AZ,4248.57,22075.26
195,MS-DRG,Simple Pneumonia And Pleurisy Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,2944.15,9121.93
195,MS-DRG,Simple Pneumonia And Pleurisy Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,4610.45,45694.31
196,APR-DRG,CARDIAC ARREST AND SHOCK,Mayo Clinic,Phoenix,AZ,1715.84,36710.33
196,MS-DRG,INTERSTITIAL LUNG DISEASE W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,51660.14
196,MS-DRG,INTERSTITIAL LUNG DISEASE WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,51660.14
196,MS-DRG,INTERSTITIAL LUNG DISEASE WITH MCC,The Mount Sinai Hospital,New York,NY,11731.11,70591.95
196,MS-DRG,INTERSTITIAL LUNG DISEASE WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,54531.82
196,MS-DRG,Interstitial Lung Disease With McC,Mayo Clinic,Phoenix,AZ,12872.02,47873.83
196,MS-DRG,Interstitial Lung Disease With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3703.97,27191.47
196,MS-DRG,Interstitial Lung Disease With Mcc,The Johns Hopkins Hospital,Baltimore,MD,11057.96,147487.29
199,APR-DRG,HYPERTENSION,Mayo Clinic,Phoenix,AZ,2073.84,33457.675
199,MS-DRG,PNEUMOTHORAX W MCC,The Cleveland Clinic Foundation,Cleveland,OH,15979.48,48402.76
199,MS-DRG,PNEUMOTHORAX WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,15979.48,48402.76
199,MS-DRG,PNEUMOTHORAX WITH MCC,The Mount Sinai Hospital,New York,NY,10980.36,66074.27
199,MS-DRG,PNEUMOTHORAX WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,73608.86
199,MS-DRG,Pneumothorax With McC,Mayo Clinic,Phoenix,AZ,12048.25,36490.84
199,MS-DRG,Pneumothorax With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,6958.69,68734.07
199,MS-DRG,Pneumothorax With Mcc,The Johns Hopkins Hospital,Baltimore,MD,8840.86,115325.31
200,MS-DRG,PNEUMOTHORAX W CC,The Cleveland Clinic Foundation,Cleveland,OH,10321.38,30366.54
200,MS-DRG,PNEUMOTHORAX WITH CC,The Cleveland Clinic Foundation,Cleveland,OH,10321.38,30366.54
200,MS-DRG,PNEUMOTHORAX WITH CC,The Mount Sinai Hospital,New York,NY,6665.83,40111.6
200,MS-DRG,PNEUMOTHORAX WITH CC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,34351.7
200,MS-DRG,Pneumothorax With Cc,Johns Hopkins Howard County Medical Center,Columbia,MD,4647.47,9482.01
200,MS-DRG,Pneumothorax With Cc,Mayo Clinic,Phoenix,AZ,7314.11,35001.75
200,MS-DRG,Pneumothorax With Cc,The Johns Hopkins Hospital,Baltimore,MD,6757.32,27266.39
201,APR-DRG,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS,Mayo Clinic,Phoenix,AZ,1755.2,20548.0
201,MS-DRG,PNEUMOTHORAX W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6619.26,18700.0
201,MS-DRG,PNEUMOTHORAX WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,6619.26,18700.0
201,MS-DRG,PNEUMOTHORAX WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,4370.23,26297.86
201,MS-DRG,PNEUMOTHORAX WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,72758.3
201,MS-DRG,Pneumothorax Without Cc/McC,Mayo Clinic,Phoenix,AZ,4795.26,14164.6
201,MS-DRG,Pneumothorax Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,2488.27,5095.89
201,MS-DRG,Pneumothorax Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,1948.63,18294.59
202,MS-DRG,BRONCHITIS & ASTHMA W CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,9110.28,26505.95
202,MS-DRG,BRONCHITIS AND ASTHMA WITH CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,9110.28,26505.95
202,MS-DRG,BRONCHITIS AND ASTHMA WITH CC/MCC,The Mount Sinai Hospital,New York,NY,5926.21,35660.96
202,MS-DRG,BRONCHITIS AND ASTHMA WITH CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,28624.56
202,MS-DRG,Bronchitis And Asthma With Cc/McC,Mayo Clinic,Phoenix,AZ,6502.56,37091.88
202,MS-DRG,Bronchitis And Asthma With Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,1699.15,17619.03
202,MS-DRG,Bronchitis And Asthma With Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,1875.28,54627.24
203,MS-DRG,BRONCHITIS & ASTHMA W/O CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,5800.0,19100.08
203,MS-DRG,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,The Cleveland Clinic Foundation,Cleveland,OH,5800.0,19100.08
203,MS-DRG,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,The Mount Sinai Hospital,New York,NY,4300.91,25880.73
203,MS-DRG,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,20996.95
203,MS-DRG,Bronchitis And Asthma Without Cc/McC,Mayo Clinic,Phoenix,AZ,4719.2,22986.28
203,MS-DRG,Bronchitis And Asthma Without Cc/Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,3107.79,11118.46
203,MS-DRG,Bronchitis And Asthma Without Cc/Mcc,The Johns Hopkins Hospital,Baltimore,MD,3127.1,9555.87
204,EAPG,LEVEL I HYSTERECTOMY AND MYOMECTOMY PROCEDURES,The Mount Sinai Hospital,New York,NY,1293.28,3129.35
204,MS-DRG,RESPIRATORY SIGNS & SYMPTOMS,The Cleveland Clinic Foundation,Cleveland,OH,7771.01,22236.81
204,MS-DRG,RESPIRATORY SIGNS AND SYMPTOMS,The Cleveland Clinic Foundation,Cleveland,OH,7771.01,22236.81
204,MS-DRG,RESPIRATORY SIGNS AND SYMPTOMS,The Mount Sinai Hospital,New York,NY,5093.14,30647.94
204,MS-DRG,RESPIRATORY SIGNS AND SYMPTOMS,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,24227.63
204,MS-DRG,Respiratory Signs And Symptoms,Johns Hopkins Howard County Medical Center,Columbia,MD,3418.63,7699.28
204,MS-DRG,Respiratory Signs And Symptoms,Mayo Clinic,Phoenix,AZ,5588.47,44612.43
204,MS-DRG,Respiratory Signs And Symptoms,The Johns Hopkins Hospital,Baltimore,MD,9889.79,68536.96
204,RC,Psychiatric,The Mount Sinai Hospital,New York,NY,1152.15,1152.15
205,EAPG,OBSTETRICAL PROCEDURES,The Mount Sinai Hospital,New York,NY,1110.37,2686.76
205,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES W MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,51761.59
205,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,51761.59
205,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,The Mount Sinai Hospital,New York,NY,11204.41,67422.5
205,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,54636.33
205,MS-DRG,Other Respiratory System Diagnoses With McC,Mayo Clinic,Phoenix,AZ,12294.09,53135.05
205,MS-DRG,Other Respiratory System Diagnoses With Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,8471.64,12871.66
205,MS-DRG,Other Respiratory System Diagnoses With Mcc,The Johns Hopkins Hospital,Baltimore,MD,8006.74,67333.63
206,EAPG,LEVEL II HYSTERECTOMY AND MYOMECTOMY PROCEDURES,The Mount Sinai Hospital,New York,NY,2212.94,5354.65
206,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,8586.44,24836.13
206,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,8586.44,24836.13
206,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,The Mount Sinai Hospital,New York,NY,5653.88,34022.23
206,MS-DRG,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,26904.75
206,MS-DRG,Other Respiratory System Diagnoses Without McC,Mayo Clinic,Phoenix,AZ,6203.75,37237.3
206,MS-DRG,Other Respiratory System Diagnoses Without Mcc,Johns Hopkins Howard County Medical Center,Columbia,MD,4511.95,10013.82
206,MS-DRG,Other Respiratory System Diagnoses Without Mcc,The Johns Hopkins Hospital,Baltimore,MD,5317.73,36440.69
207,APR-DRG,OTHER CIRCULATORY SYSTEM DIAGNOSES,Mayo Clinic,Phoenix,AZ,2696.24,46257.899999999994
207,EAPG,LEVEL I OTHER UTERINE AND ADNEXA GYNECOLOGICAL PROCEDURES,The Mount Sinai Hospital,New York,NY,1504.66,3640.82
207,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,177324.16
207,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,The Cleveland Clinic Foundation,Cleveland,OH,16500.0,177324.16
207,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,The Mount Sinai Hospital,New York,NY,42755.37,257280.34
207,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,362687.16
207,MS-DRG,Respiratory System Diagnosis With Ventilator Support >96 Hours,Johns Hopkins Howard County Medical Center,Columbia,MD,25079.65,72762.31
207,MS-DRG,Respiratory System Diagnosis With Ventilator Support >96 Hours,Mayo Clinic,Phoenix,AZ,46913.53,330116.02
207,MS-DRG,Respiratory System Diagnosis With Ventilator Support >96 Hours,The Johns Hopkins Hospital,Baltimore,MD,46427.76,298961.8
208,EAPG,LEVEL II OTHER UTERINE AND ADNEXA GYNECOLOGICAL PROCEDURES,The Mount Sinai Hospital,New York,NY,1859.2,4498.72
208,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,73587.11
208,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,The Cleveland Clinic Foundation,Cleveland,OH,16244.0,73587.11
208,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,The Mount Sinai Hospital,New York,NY,16734.51,100699.85
208,MS-DRG,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,The Trustees of the University of Pennsylvania D/B/A The Hospital of the University of Pennsylvania,Philadelphia,PA,544.94,77115.24
208,MS-DRG,Respiratory System Diagnosis With Ventilator Support <=96 Hours,Johns Hopkins Howard County Medical Center,Columbia,MD,7368.21,46127.42
208,MS-DRG,Respiratory System Diagnosis With Ventilator Support <=96 Hours,Mayo Clinic,Phoenix,AZ,18362.02,118242.82
208,MS-DRG,Respiratory System Diagnosis With Ventilator Support <=96 Hours,The Johns Hopkins Hospital,Baltimore,MD,12333.66,203155.72
229,APR-DRG,OTHER DIGESTIVE SYSTEM AND ABDOMINAL PROCEDURES,Mayo Clinic,Phoenix,AZ,4426.11,64253.39
229,EAPG,MINOR AUDIOMETRY TESTS AND AUDIOLOGY SCREENING SERVICES,The Mount Sinai Hospital,New York,NY,87.04,210.62
229,MS-DRG,OTHER CARDIOTHORACIC PROCEDURES W/O MCC,The Cleveland Clinic Foundation,Cleveland,OH,15535.0,167029.0
229,MS-DRG,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,The Cleveland Clinic Foundation,Cleveland,OH,15535.0,167029.0
229,MS-DRG,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,The Mount Sinai Hospital,New York,NY,19679.35,118420.47
